period,price_firm1,price_firm2,profit_firm1,profit_firm2
0,10,10,0.0,0.0
1,10,10,0.0,0.0
2,10,10,0.0,0.0
3,19,10,0.0,0.0
4,45,10,0.0,0.0
5,10,10,0.0,0.0
6,10,10,0.0,0.0
7,10,10,0.0,0.0
8,17,10,0.0,0.0
9,25,10,0.0,0.0
10,34,10,0.0,0.0
11,10,10,0.0,0.0
12,10,10,0.0,0.0
13,10,10,0.0,0.0
14,10,10,0.0,0.0
15,10,10,0.0,0.0
16,10,10,0.0,0.0
17,10,10,0.0,0.0
18,10,10,0.0,0.0
19,10,10,0.0,0.0
20,10,10,0.0,0.0
21,10,10,0.0,0.0
22,17,10,0.0,0.0
23,10,10,0.0,0.0
24,10,10,0.0,0.0
25,10,10,0.0,0.0
26,33,10,0.0,0.0
27,10,10,0.0,0.0
28,10,10,0.0,0.0
29,10,10,0.0,0.0
30,10,10,0.0,0.0
31,10,10,0.0,0.0
32,10,10,0.0,0.0
33,10,10,0.0,0.0
34,10,10,0.0,0.0
35,29,10,0.0,0.0
36,10,10,0.0,0.0
37,10,10,0.0,0.0
38,10,10,0.0,0.0
39,10,10,0.0,0.0
40,10,10,0.0,0.0
41,10,10,0.0,0.0
42,10,10,0.0,0.0
43,10,11,0.0,0.0
44,10,10,0.0,0.0
45,10,10,0.0,0.0
46,10,10,0.0,0.0
47,10,10,0.0,0.0
48,10,10,0.0,0.0
49,10,10,0.0,0.0
50,10,10,0.0,0.0
51,10,10,0.0,0.0
52,10,10,0.0,0.0
53,10,10,0.0,0.0
54,10,10,0.0,0.0
55,10,10,0.0,0.0
56,10,10,0.0,0.0
57,10,10,0.0,0.0
58,10,10,0.0,0.0
59,10,10,0.0,0.0
60,10,10,0.0,0.0
61,10,10,0.0,0.0
62,10,10,0.0,0.0
63,10,10,0.0,0.0
64,10,10,0.0,0.0
65,10,10,0.0,0.0
66,10,10,0.0,0.0
67,10,10,0.0,0.0
68,10,10,0.0,0.0
69,10,10,0.0,0.0
70,10,10,0.0,0.0
71,10,10,0.0,0.0
72,10,10,0.0,0.0
73,11,18,100.0,0.0
74,11,10,0.0,0.0
75,11,10,0.0,0.0
76,11,10,0.0,0.0
77,11,10,0.0,0.0
78,11,10,0.0,0.0
79,11,10,0.0,0.0
80,11,10,0.0,0.0
81,11,10,0.0,0.0
82,11,10,0.0,0.0
83,12,10,0.0,0.0
84,11,10,0.0,0.0
85,11,20,100.0,0.0
86,11,49,100.0,0.0
87,11,10,0.0,0.0
88,11,10,0.0,0.0
89,11,10,0.0,0.0
90,11,10,0.0,0.0
91,11,10,0.0,0.0
92,34,10,0.0,0.0
93,11,10,0.0,0.0
94,11,10,0.0,0.0
95,11,10,0.0,0.0
96,11,10,0.0,0.0
97,11,10,0.0,0.0
98,25,10,0.0,0.0
99,11,10,0.0,0.0
100,11,10,0.0,0.0
101,11,10,0.0,0.0
102,11,10,0.0,0.0
103,42,10,0.0,0.0
104,11,10,0.0,0.0
105,21,10,0.0,0.0
106,32,10,0.0,0.0
107,11,10,0.0,0.0
108,11,10,0.0,0.0
109,11,10,0.0,0.0
110,11,43,100.0,0.0
111,11,10,0.0,0.0
112,11,16,100.0,0.0
113,11,10,0.0,0.0
114,11,10,0.0,0.0
115,11,48,100.0,0.0
116,11,10,0.0,0.0
117,11,10,0.0,0.0
118,11,10,0.0,0.0
119,11,10,0.0,0.0
120,11,10,0.0,0.0
121,48,10,0.0,0.0
122,11,10,0.0,0.0
123,11,10,0.0,0.0
124,11,42,100.0,0.0
125,11,10,0.0,0.0
126,11,10,0.0,0.0
127,11,10,0.0,0.0
128,11,10,0.0,0.0
129,11,10,0.0,0.0
130,11,10,0.0,0.0
131,11,10,0.0,0.0
132,11,10,0.0,0.0
133,11,10,0.0,0.0
134,11,10,0.0,0.0
135,11,10,0.0,0.0
136,11,10,0.0,0.0
137,11,10,0.0,0.0
138,11,10,0.0,0.0
139,11,10,0.0,0.0
140,11,10,0.0,0.0
141,11,14,100.0,0.0
142,11,10,0.0,0.0
143,11,10,0.0,0.0
144,11,10,0.0,0.0
145,11,10,0.0,0.0
146,11,10,0.0,0.0
147,11,10,0.0,0.0
148,11,10,0.0,0.0
149,11,10,0.0,0.0
150,11,10,0.0,0.0
151,11,10,0.0,0.0
152,11,10,0.0,0.0
153,11,10,0.0,0.0
154,11,13,100.0,0.0
155,11,10,0.0,0.0
156,11,10,0.0,0.0
157,11,10,0.0,0.0
158,11,36,100.0,0.0
159,11,10,0.0,0.0
160,11,10,0.0,0.0
161,18,10,0.0,0.0
162,33,10,0.0,0.0
163,11,10,0.0,0.0
164,11,10,0.0,0.0
165,11,10,0.0,0.0
166,11,10,0.0,0.0
167,11,10,0.0,0.0
168,11,10,0.0,0.0
169,11,10,0.0,0.0
170,11,10,0.0,0.0
171,36,10,0.0,0.0
172,11,10,0.0,0.0
173,11,10,0.0,0.0
174,11,10,0.0,0.0
175,11,10,0.0,0.0
176,11,10,0.0,0.0
177,11,10,0.0,0.0
178,11,10,0.0,0.0
179,11,10,0.0,0.0
180,11,10,0.0,0.0
181,11,10,0.0,0.0
182,11,10,0.0,0.0
183,11,10,0.0,0.0
184,11,10,0.0,0.0
185,11,10,0.0,0.0
186,48,10,0.0,0.0
187,11,10,0.0,0.0
188,11,10,0.0,0.0
189,11,10,0.0,0.0
190,11,10,0.0,0.0
191,11,10,0.0,0.0
192,11,10,0.0,0.0
193,11,10,0.0,0.0
194,11,10,0.0,0.0
195,16,10,0.0,0.0
196,11,10,0.0,0.0
197,11,10,0.0,0.0
198,11,10,0.0,0.0
199,11,32,100.0,0.0
200,11,10,0.0,0.0
201,11,10,0.0,0.0
202,11,10,0.0,0.0
203,11,10,0.0,0.0
204,11,10,0.0,0.0
205,11,10,0.0,0.0
206,11,10,0.0,0.0
207,11,25,100.0,0.0
208,11,10,0.0,0.0
209,11,10,0.0,0.0
210,11,10,0.0,0.0
211,42,10,0.0,0.0
212,11,10,0.0,0.0
213,11,10,0.0,0.0
214,11,10,0.0,0.0
215,49,10,0.0,0.0
216,11,10,0.0,0.0
217,11,10,0.0,0.0
218,34,10,0.0,0.0
219,15,16,500.0,0.0
220,15,10,0.0,0.0
221,15,49,500.0,0.0
222,15,10,0.0,0.0
223,15,10,0.0,0.0
224,15,10,0.0,0.0
225,15,10,0.0,0.0
226,15,10,0.0,0.0
227,15,10,0.0,0.0
228,38,10,0.0,0.0
229,38,10,0.0,0.0
230,15,10,0.0,0.0
231,15,10,0.0,0.0
232,15,10,0.0,0.0
233,15,10,0.0,0.0
234,15,47,500.0,0.0
235,15,10,0.0,0.0
236,15,10,0.0,0.0
237,15,10,0.0,0.0
238,15,10,0.0,0.0
239,15,10,0.0,0.0
240,15,10,0.0,0.0
241,15,10,0.0,0.0
242,15,10,0.0,0.0
243,15,10,0.0,0.0
244,15,10,0.0,0.0
245,15,10,0.0,0.0
246,15,36,500.0,0.0
247,15,10,0.0,0.0
248,15,10,0.0,0.0
249,15,10,0.0,0.0
250,15,10,0.0,0.0
251,15,10,0.0,0.0
252,15,10,0.0,0.0
253,15,10,0.0,0.0
254,15,10,0.0,0.0
255,15,10,0.0,0.0
256,15,10,0.0,0.0
257,15,10,0.0,0.0
258,15,10,0.0,0.0
259,15,10,0.0,0.0
260,15,26,500.0,0.0
261,15,10,0.0,0.0
262,15,10,0.0,0.0
263,15,10,0.0,0.0
264,15,10,0.0,0.0
265,15,10,0.0,0.0
266,15,10,0.0,0.0
267,15,10,0.0,0.0
268,15,10,0.0,0.0
269,15,10,0.0,0.0
270,30,42,2000.0,0.0
271,30,23,0.0,1300.0
272,30,23,0.0,1300.0
273,30,23,0.0,1300.0
274,30,23,0.0,1300.0
275,19,23,900.0,0.0
276,30,23,0.0,1300.0
277,30,23,0.0,1300.0
278,30,23,0.0,1300.0
279,30,23,0.0,1300.0
280,19,23,900.0,0.0
281,19,23,900.0,0.0
282,19,23,900.0,0.0
283,12,26,200.0,0.0
284,19,23,900.0,0.0
285,19,23,900.0,0.0
286,26,23,0.0,1300.0
287,19,23,900.0,0.0
288,19,23,900.0,0.0
289,19,23,900.0,0.0
290,19,23,900.0,0.0
291,19,23,900.0,0.0
292,19,23,900.0,0.0
293,19,23,900.0,0.0
294,19,23,900.0,0.0
295,19,23,900.0,0.0
296,26,23,0.0,1300.0
297,19,23,900.0,0.0
298,19,23,900.0,0.0
299,19,23,900.0,0.0
300,19,23,900.0,0.0
301,19,23,900.0,0.0
302,19,12,0.0,200.0
303,19,23,900.0,0.0
304,19,23,900.0,0.0
305,29,47,1900.0,0.0
306,19,23,900.0,0.0
307,31,23,0.0,1300.0
308,19,23,900.0,0.0
309,19,23,900.0,0.0
310,19,23,900.0,0.0
311,19,23,900.0,0.0
312,19,23,900.0,0.0
313,19,23,900.0,0.0
314,19,23,900.0,0.0
315,45,23,0.0,1300.0
316,19,23,900.0,0.0
317,19,23,900.0,0.0
318,19,23,900.0,0.0
319,28,23,0.0,1300.0
320,19,23,900.0,0.0
321,19,17,0.0,700.0
322,19,46,900.0,0.0
323,19,23,900.0,0.0
324,19,23,900.0,0.0
325,19,23,900.0,0.0
326,19,23,900.0,0.0
327,19,23,900.0,0.0
328,19,44,900.0,0.0
329,47,23,0.0,1300.0
330,19,23,900.0,0.0
331,19,23,900.0,0.0
332,19,23,900.0,0.0
333,19,23,900.0,0.0
334,19,23,900.0,0.0
335,19,23,900.0,0.0
336,19,23,900.0,0.0
337,19,23,900.0,0.0
338,19,23,900.0,0.0
339,19,23,900.0,0.0
340,19,23,900.0,0.0
341,19,23,900.0,0.0
342,19,23,900.0,0.0
343,19,17,0.0,700.0
344,45,35,0.0,2500.0
345,19,35,900.0,0.0
346,19,35,900.0,0.0
347,19,35,900.0,0.0
348,19,35,900.0,0.0
349,19,35,900.0,0.0
350,19,35,900.0,0.0
351,19,17,0.0,700.0
352,19,17,0.0,700.0
353,19,17,0.0,700.0
354,19,17,0.0,700.0
355,19,17,0.0,700.0
356,19,17,0.0,700.0
357,19,17,0.0,700.0
358,19,17,0.0,700.0
359,19,17,0.0,700.0
360,19,17,0.0,700.0
361,19,17,0.0,700.0
362,19,17,0.0,700.0
363,19,17,0.0,700.0
364,19,17,0.0,700.0
365,19,17,0.0,700.0
366,29,17,0.0,700.0
367,19,17,0.0,700.0
368,29,17,0.0,700.0
369,19,17,0.0,700.0
370,29,17,0.0,700.0
371,19,17,0.0,700.0
372,29,17,0.0,700.0
373,19,17,0.0,700.0
374,29,46,1900.0,0.0
375,46,17,0.0,700.0
376,29,17,0.0,700.0
377,29,27,0.0,1700.0
378,29,17,0.0,700.0
379,29,17,0.0,700.0
380,29,17,0.0,700.0
381,29,17,0.0,700.0
382,29,30,1900.0,0.0
383,29,17,0.0,700.0
384,11,17,100.0,0.0
385,29,17,0.0,700.0
386,29,17,0.0,700.0
387,29,17,0.0,700.0
388,29,17,0.0,700.0
389,29,17,0.0,700.0
390,29,17,0.0,700.0
391,29,17,0.0,700.0
392,29,17,0.0,700.0
393,29,17,0.0,700.0
394,29,39,1900.0,0.0
395,29,17,0.0,700.0
396,30,17,0.0,700.0
397,29,17,0.0,700.0
398,29,26,0.0,1600.0
399,29,17,0.0,700.0
400,29,17,0.0,700.0
401,29,17,0.0,700.0
402,29,17,0.0,700.0
403,29,17,0.0,700.0
404,29,17,0.0,700.0
405,29,17,0.0,700.0
406,19,17,0.0,700.0
407,29,17,0.0,700.0
408,19,17,0.0,700.0
409,32,17,0.0,700.0
410,29,17,0.0,700.0
411,25,17,0.0,700.0
412,19,17,0.0,700.0
413,29,17,0.0,700.0
414,22,20,0.0,1000.0
415,19,17,0.0,700.0
416,30,17,0.0,700.0
417,29,17,0.0,700.0
418,19,17,0.0,700.0
419,30,17,0.0,700.0
420,29,17,0.0,700.0
421,19,17,0.0,700.0
422,30,17,0.0,700.0
423,29,17,0.0,700.0
424,33,17,0.0,700.0
425,19,17,0.0,700.0
426,30,17,0.0,700.0
427,29,18,0.0,800.0
428,19,17,0.0,700.0
429,30,17,0.0,700.0
430,42,17,0.0,700.0
431,29,22,0.0,1200.0
432,19,17,0.0,700.0
433,30,49,2000.0,0.0
434,30,17,0.0,700.0
435,30,17,0.0,700.0
436,30,17,0.0,700.0
437,30,17,0.0,700.0
438,30,17,0.0,700.0
439,30,17,0.0,700.0
440,30,17,0.0,700.0
441,30,17,0.0,700.0
442,30,17,0.0,700.0
443,30,17,0.0,700.0
444,30,17,0.0,700.0
445,30,17,0.0,700.0
446,30,17,0.0,700.0
447,30,17,0.0,700.0
448,30,26,0.0,1600.0
449,14,17,400.0,0.0
450,30,17,0.0,700.0
451,30,17,0.0,700.0
452,29,17,0.0,700.0
453,19,17,0.0,700.0
454,30,17,0.0,700.0
455,14,25,400.0,0.0
456,21,17,0.0,700.0
457,14,44,400.0,0.0
458,14,17,400.0,0.0
459,14,32,400.0,0.0
460,14,17,400.0,0.0
461,14,17,400.0,0.0
462,19,17,0.0,700.0
463,14,17,400.0,0.0
464,14,17,400.0,0.0
465,14,17,400.0,0.0
466,14,17,400.0,0.0
467,14,24,400.0,0.0
468,14,17,400.0,0.0
469,14,26,400.0,0.0
470,14,17,400.0,0.0
471,14,26,400.0,0.0
472,14,17,400.0,0.0
473,30,26,0.0,1600.0
474,14,26,400.0,0.0
475,14,26,400.0,0.0
476,14,26,400.0,0.0
477,14,26,400.0,0.0
478,14,26,400.0,0.0
479,14,17,400.0,0.0
480,14,25,400.0,0.0
481,14,26,400.0,0.0
482,14,17,400.0,0.0
483,14,26,400.0,0.0
484,25,17,0.0,700.0
485,14,17,400.0,0.0
486,14,17,400.0,0.0
487,14,17,400.0,0.0
488,14,26,400.0,0.0
489,14,17,400.0,0.0
490,47,27,0.0,1700.0
491,14,27,400.0,0.0
492,14,27,400.0,0.0
493,14,23,400.0,0.0
494,14,48,400.0,0.0
495,14,27,400.0,0.0
496,14,15,400.0,0.0
497,14,27,400.0,0.0
498,14,27,400.0,0.0
499,14,27,400.0,0.0
500,14,27,400.0,0.0
501,14,26,400.0,0.0
502,14,17,400.0,0.0
503,14,27,400.0,0.0
504,14,26,400.0,0.0
505,14,17,400.0,0.0
506,14,27,400.0,0.0
507,14,26,400.0,0.0
508,31,35,2100.0,0.0
509,14,17,400.0,0.0
510,14,27,400.0,0.0
511,14,22,400.0,0.0
512,14,26,400.0,0.0
513,15,35,500.0,0.0
514,14,17,400.0,0.0
515,14,47,400.0,0.0
516,14,27,400.0,0.0
517,14,22,400.0,0.0
518,14,12,0.0,200.0
519,14,26,400.0,0.0
520,43,35,0.0,2500.0
521,14,13,0.0,300.0
522,14,35,400.0,0.0
523,14,35,400.0,0.0
524,14,35,400.0,0.0
525,14,35,400.0,0.0
526,14,35,400.0,0.0
527,14,35,400.0,0.0
528,14,35,400.0,0.0
529,14,35,400.0,0.0
530,14,35,400.0,0.0
531,14,35,400.0,0.0
532,14,35,400.0,0.0
533,14,35,400.0,0.0
534,14,17,400.0,0.0
535,14,48,400.0,0.0
536,14,27,400.0,0.0
537,14,20,400.0,0.0
538,14,15,400.0,0.0
539,14,35,400.0,0.0
540,14,22,400.0,0.0
541,14,26,400.0,0.0
542,14,17,400.0,0.0
543,14,27,400.0,0.0
544,14,20,400.0,0.0
545,37,36,0.0,2600.0
546,14,36,400.0,0.0
547,14,36,400.0,0.0
548,14,40,400.0,0.0
549,14,36,400.0,0.0
550,14,36,400.0,0.0
551,14,36,400.0,0.0
552,14,36,400.0,0.0
553,14,36,400.0,0.0
554,14,36,400.0,0.0
555,14,36,400.0,0.0
556,14,36,400.0,0.0
557,14,36,400.0,0.0
558,14,35,400.0,0.0
559,34,22,0.0,1200.0
560,14,22,400.0,0.0
561,14,22,400.0,0.0
562,14,22,400.0,0.0
563,14,22,400.0,0.0
564,14,22,400.0,0.0
565,14,22,400.0,0.0
566,14,22,400.0,0.0
567,14,31,400.0,0.0
568,14,22,400.0,0.0
569,14,26,400.0,0.0
570,14,17,400.0,0.0
571,14,29,400.0,0.0
572,14,22,400.0,0.0
573,22,27,1200.0,0.0
574,14,36,400.0,0.0
575,14,38,400.0,0.0
576,14,20,400.0,0.0
577,14,18,400.0,0.0
578,21,35,1100.0,0.0
579,14,26,400.0,0.0
580,14,17,400.0,0.0
581,14,22,400.0,0.0
582,14,27,400.0,0.0
583,14,36,400.0,0.0
584,14,20,400.0,0.0
585,14,18,400.0,0.0
586,14,13,0.0,300.0
587,14,35,400.0,0.0
588,14,26,400.0,0.0
589,14,17,400.0,0.0
590,14,22,400.0,0.0
591,14,27,400.0,0.0
592,14,36,400.0,0.0
593,14,20,400.0,0.0
594,14,18,400.0,0.0
595,14,35,400.0,0.0
596,14,26,400.0,0.0
597,27,17,0.0,700.0
598,14,17,400.0,0.0
599,14,17,400.0,0.0
600,14,17,400.0,0.0
601,14,17,400.0,0.0
602,40,17,0.0,700.0
603,14,17,400.0,0.0
604,14,17,400.0,0.0
605,32,17,0.0,700.0
606,14,17,400.0,0.0
607,14,17,400.0,0.0
608,28,17,0.0,700.0
609,14,17,400.0,0.0
610,24,17,0.0,700.0
611,14,17,400.0,0.0
612,14,17,400.0,0.0
613,14,17,400.0,0.0
614,14,17,400.0,0.0
615,14,14,200.0,200.0
616,14,48,400.0,0.0
617,27,17,0.0,700.0
618,14,17,400.0,0.0
619,14,22,400.0,0.0
620,14,17,400.0,0.0
621,14,17,400.0,0.0
622,14,10,0.0,0.0
623,12,42,200.0,0.0
624,14,17,400.0,0.0
625,14,17,400.0,0.0
626,14,17,400.0,0.0
627,14,17,400.0,0.0
628,14,17,400.0,0.0
629,14,17,400.0,0.0
630,14,17,400.0,0.0
631,14,17,400.0,0.0
632,14,17,400.0,0.0
633,14,23,400.0,0.0
634,14,27,400.0,0.0
635,14,36,400.0,0.0
636,14,20,400.0,0.0
637,14,18,400.0,0.0
638,14,17,400.0,0.0
639,14,35,400.0,0.0
640,14,26,400.0,0.0
641,14,13,0.0,300.0
642,14,13,0.0,300.0
643,14,13,0.0,300.0
644,14,13,0.0,300.0
645,14,13,0.0,300.0
646,14,13,0.0,300.0
647,31,13,0.0,300.0
648,14,13,0.0,300.0
649,31,13,0.0,300.0
650,14,13,0.0,300.0
651,31,16,0.0,600.0
652,14,13,0.0,300.0
653,31,13,0.0,300.0
654,14,13,0.0,300.0
655,31,13,0.0,300.0
656,14,13,0.0,300.0
657,31,13,0.0,300.0
658,14,13,0.0,300.0
659,22,13,0.0,300.0
660,31,13,0.0,300.0
661,14,13,0.0,300.0
662,21,13,0.0,300.0
663,22,13,0.0,300.0
664,31,13,0.0,300.0
665,14,13,0.0,300.0
666,21,13,0.0,300.0
667,22,13,0.0,300.0
668,31,13,0.0,300.0
669,14,13,0.0,300.0
670,21,13,0.0,300.0
671,22,13,0.0,300.0
672,39,13,0.0,300.0
673,31,13,0.0,300.0
674,14,13,0.0,300.0
675,21,13,0.0,300.0
676,22,13,0.0,300.0
677,31,13,0.0,300.0
678,15,13,0.0,300.0
679,14,13,0.0,300.0
680,21,25,1100.0,0.0
681,21,13,0.0,300.0
682,43,13,0.0,300.0
683,21,13,0.0,300.0
684,21,13,0.0,300.0
685,21,13,0.0,300.0
686,21,13,0.0,300.0
687,15,13,0.0,300.0
688,18,13,0.0,300.0
689,13,13,150.0,150.0
690,21,13,0.0,300.0
691,21,13,0.0,300.0
692,21,24,1100.0,0.0
693,21,13,0.0,300.0
694,23,13,0.0,300.0
695,21,13,0.0,300.0
696,21,13,0.0,300.0
697,21,20,0.0,1000.0
698,21,13,0.0,300.0
699,21,13,0.0,300.0
700,21,13,0.0,300.0
701,21,13,0.0,300.0
702,21,13,0.0,300.0
703,21,13,0.0,300.0
704,22,13,0.0,300.0
705,31,43,2100.0,0.0
706,38,13,0.0,300.0
707,31,46,2100.0,0.0
708,31,13,0.0,300.0
709,31,13,0.0,300.0
710,31,13,0.0,300.0
711,31,13,0.0,300.0
712,31,13,0.0,300.0
713,42,13,0.0,300.0
714,31,42,2100.0,0.0
715,31,47,2100.0,0.0
716,31,13,0.0,300.0
717,31,13,0.0,300.0
718,31,13,0.0,300.0
719,31,13,0.0,300.0
720,31,13,0.0,300.0
721,31,13,0.0,300.0
722,31,13,0.0,300.0
723,31,24,0.0,1400.0
724,31,31,1050.0,1050.0
725,31,27,0.0,1700.0
726,28,13,0.0,300.0
727,31,13,0.0,300.0
728,31,44,2100.0,0.0
729,31,13,0.0,300.0
730,17,13,0.0,300.0
731,31,13,0.0,300.0
732,31,13,0.0,300.0
733,31,13,0.0,300.0
734,31,13,0.0,300.0
735,31,13,0.0,300.0
736,31,13,0.0,300.0
737,31,13,0.0,300.0
738,31,13,0.0,300.0
739,31,13,0.0,300.0
740,16,13,0.0,300.0
741,31,13,0.0,300.0
742,24,13,0.0,300.0
743,31,15,0.0,500.0
744,31,13,0.0,300.0
745,31,13,0.0,300.0
746,31,13,0.0,300.0
747,31,13,0.0,300.0
748,31,13,0.0,300.0
749,31,13,0.0,300.0
750,31,13,0.0,300.0
751,14,13,0.0,300.0
752,21,13,0.0,300.0
753,22,13,0.0,300.0
754,31,13,0.0,300.0
755,15,13,0.0,300.0
756,14,13,0.0,300.0
757,21,13,0.0,300.0
758,22,13,0.0,300.0
759,31,13,0.0,300.0
760,15,13,0.0,300.0
761,14,13,0.0,300.0
762,21,13,0.0,300.0
763,22,13,0.0,300.0
764,31,13,0.0,300.0
765,15,13,0.0,300.0
766,44,13,0.0,300.0
767,14,13,0.0,300.0
768,21,32,1100.0,0.0
769,21,13,0.0,300.0
770,21,13,0.0,300.0
771,21,13,0.0,300.0
772,21,13,0.0,300.0
773,21,13,0.0,300.0
774,49,13,0.0,300.0
775,21,24,1100.0,0.0
776,21,13,0.0,300.0
777,21,13,0.0,300.0
778,21,13,0.0,300.0
779,38,13,0.0,300.0
780,21,13,0.0,300.0
781,21,13,0.0,300.0
782,21,13,0.0,300.0
783,21,13,0.0,300.0
784,21,13,0.0,300.0
785,21,13,0.0,300.0
786,21,28,1100.0,0.0
787,21,13,0.0,300.0
788,21,13,0.0,300.0
789,21,13,0.0,300.0
790,43,31,0.0,2100.0
791,21,31,1100.0,0.0
792,21,13,0.0,300.0
793,21,13,0.0,300.0
794,21,13,0.0,300.0
795,21,13,0.0,300.0
796,21,13,0.0,300.0
797,21,13,0.0,300.0
798,21,13,0.0,300.0
799,21,46,1100.0,0.0
800,21,13,0.0,300.0
801,21,13,0.0,300.0
802,21,31,1100.0,0.0
803,21,13,0.0,300.0
804,21,13,0.0,300.0
805,21,13,0.0,300.0
806,21,13,0.0,300.0
807,21,29,1100.0,0.0
808,21,13,0.0,300.0
809,21,13,0.0,300.0
810,21,13,0.0,300.0
811,21,13,0.0,300.0
812,21,13,0.0,300.0
813,21,13,0.0,300.0
814,21,13,0.0,300.0
815,21,13,0.0,300.0
816,21,13,0.0,300.0
817,49,18,0.0,800.0
818,13,13,150.0,150.0
819,17,13,0.0,300.0
820,21,13,0.0,300.0
821,21,13,0.0,300.0
822,21,13,0.0,300.0
823,19,13,0.0,300.0
824,21,13,0.0,300.0
825,21,13,0.0,300.0
826,21,13,0.0,300.0
827,21,13,0.0,300.0
828,21,13,0.0,300.0
829,22,13,0.0,300.0
830,31,13,0.0,300.0
831,21,13,0.0,300.0
832,15,13,0.0,300.0
833,14,13,0.0,300.0
834,22,13,0.0,300.0
835,31,13,0.0,300.0
836,29,13,0.0,300.0
837,21,13,0.0,300.0
838,15,13,0.0,300.0
839,14,13,0.0,300.0
840,12,13,200.0,0.0
841,12,13,200.0,0.0
842,12,17,200.0,0.0
843,12,31,200.0,0.0
844,12,13,200.0,0.0
845,12,31,200.0,0.0
846,38,27,0.0,1700.0
847,46,27,0.0,1700.0
848,12,27,200.0,0.0
849,12,27,200.0,0.0
850,12,27,200.0,0.0
851,12,27,200.0,0.0
852,12,27,200.0,0.0
853,12,27,200.0,0.0
854,12,27,200.0,0.0
855,12,27,200.0,0.0
856,12,46,200.0,0.0
857,12,13,200.0,0.0
858,12,27,200.0,0.0
859,12,31,200.0,0.0
860,12,13,200.0,0.0
861,12,27,200.0,0.0
862,12,31,200.0,0.0
863,21,13,0.0,300.0
864,12,22,200.0,0.0
865,16,13,0.0,300.0
866,12,13,200.0,0.0
867,23,13,0.0,300.0
868,12,13,200.0,0.0
869,29,27,0.0,1700.0
870,12,27,200.0,0.0
871,12,27,200.0,0.0
872,12,13,200.0,0.0
873,12,27,200.0,0.0
874,12,27,200.0,0.0
875,39,27,0.0,1700.0
876,12,27,200.0,0.0
877,12,27,200.0,0.0
878,12,27,200.0,0.0
879,12,16,200.0,0.0
880,12,41,200.0,0.0
881,12,21,200.0,0.0
882,12,27,200.0,0.0
883,12,27,200.0,0.0
884,12,27,200.0,0.0
885,12,27,200.0,0.0
886,12,27,200.0,0.0
887,12,46,200.0,0.0
888,12,31,200.0,0.0
889,12,27,200.0,0.0
890,12,13,200.0,0.0
891,12,20,200.0,0.0
892,24,31,1400.0,0.0
893,12,27,200.0,0.0
894,12,13,200.0,0.0
895,12,20,200.0,0.0
896,12,31,200.0,0.0
897,12,18,200.0,0.0
898,12,27,200.0,0.0
899,12,24,200.0,0.0
900,12,13,200.0,0.0
901,12,20,200.0,0.0
902,12,31,200.0,0.0
903,12,10,0.0,0.0
904,12,44,200.0,0.0
905,12,18,200.0,0.0
906,12,27,200.0,0.0
907,12,22,200.0,0.0
908,12,24,200.0,0.0
909,12,13,200.0,0.0
910,12,20,200.0,0.0
911,12,31,200.0,0.0
912,12,18,200.0,0.0
913,12,27,200.0,0.0
914,12,24,200.0,0.0
915,22,13,0.0,300.0
916,12,13,200.0,0.0
917,12,47,200.0,0.0
918,12,34,200.0,0.0
919,12,13,200.0,0.0
920,12,13,200.0,0.0
921,12,33,200.0,0.0
922,12,20,200.0,0.0
923,12,31,200.0,0.0
924,12,13,200.0,0.0
925,12,18,200.0,0.0
926,12,27,200.0,0.0
927,12,24,200.0,0.0
928,12,20,200.0,0.0
929,12,31,200.0,0.0
930,12,18,200.0,0.0
931,12,27,200.0,0.0
932,12,24,200.0,0.0
933,19,13,0.0,300.0
934,12,13,200.0,0.0
935,12,13,200.0,0.0
936,40,13,0.0,300.0
937,12,13,200.0,0.0
938,12,13,200.0,0.0
939,12,13,200.0,0.0
940,12,20,200.0,0.0
941,12,31,200.0,0.0
942,12,13,200.0,0.0
943,12,18,200.0,0.0
944,12,27,200.0,0.0
945,12,24,200.0,0.0
946,12,20,200.0,0.0
947,12,31,200.0,0.0
948,47,13,0.0,300.0
949,12,13,200.0,0.0
950,12,13,200.0,0.0
951,12,13,200.0,0.0
952,12,18,200.0,0.0
953,12,27,200.0,0.0
954,12,32,200.0,0.0
955,12,24,200.0,0.0
956,12,20,200.0,0.0
957,12,13,200.0,0.0
958,12,31,200.0,0.0
959,12,18,200.0,0.0
960,12,27,200.0,0.0
961,12,24,200.0,0.0
962,12,13,200.0,0.0
963,12,20,200.0,0.0
964,12,31,200.0,0.0
965,12,40,200.0,0.0
966,12,23,200.0,0.0
967,12,18,200.0,0.0
968,12,27,200.0,0.0
969,12,16,200.0,0.0
970,12,24,200.0,0.0
971,23,13,0.0,300.0
972,12,13,200.0,0.0
973,12,13,200.0,0.0
974,15,13,0.0,300.0
975,12,13,200.0,0.0
976,18,13,0.0,300.0
977,12,13,200.0,0.0
978,12,13,200.0,0.0
979,12,13,200.0,0.0
980,12,13,200.0,0.0
981,12,13,200.0,0.0
982,12,13,200.0,0.0
983,12,13,200.0,0.0
984,12,36,200.0,0.0
985,32,35,2200.0,0.0
986,32,26,0.0,1600.0
987,12,26,200.0,0.0
988,12,26,200.0,0.0
989,12,26,200.0,0.0
990,12,26,200.0,0.0
991,12,39,200.0,0.0
992,12,26,200.0,0.0
