date,gdp,gdp_growth,entropy,volatility,year,crisis,crisis_next_4q,entropy_std,volatility_std,country,credit_yoy,credit_std
1974-04-01,6111.751,-0.0020826169490241,2.390531816034698,0.0182903485507491,1974,0,0.0,0.3744174147902473,-0.0607127489718957,US,0.12097658119394228,0.7335227780001077
1974-07-01,6053.978,-0.0062903983240487,2.3202499582920684,0.0223399910142322,1974,0,0.0,-0.32151294272370895,0.28692822595031,US,0.11526166684376027,0.6568403797785265
1974-10-01,6030.464,-0.0194576343170577,2.26787926541108,0.0260335979133987,1974,0,0.0,-0.8400870981392554,0.6040053790531649,US,0.10982823134949005,0.5839348489599179
1975-01-01,5957.035,-0.0229977147104485,2.242908771435792,0.0306944457413532,1975,0,0.0,-1.087344717070715,1.0041151905945265,US,0.09426402843981108,0.37509525270534166
1975-04-01,5999.61,-0.018348424207727,2.22902350704196,0.0345762430260249,1975,0,0.0,-1.224836486983255,1.3373475202785123,US,0.07202655153656012,0.07671404262054052
1975-07-01,6102.326,0.0079861538974868,2.2019749886774096,0.0362047117004645,1975,0,0.0,-1.4926706857404466,1.4771431794551797,US,0.06110455446049423,-0.06983669774797545
1975-10-01,6184.53,0.0255479512024281,2.14440629688848,0.0352536809080429,1975,0,0.0,-2.0627153821255786,1.3955020778419482,US,0.05979064710151483,-0.087466632538567
1976-01-01,6323.649,0.0615430327335664,2.1551549795895584,0.0321471521254742,1976,0,0.0,-1.9562820174533149,1.128822561234152,US,0.06754775173797012,0.01661775969037234
1976-04-01,6370.025,0.0617398464233509,2.180770584899839,0.0301638451911665,1976,0,0.0,-1.7026365115704047,0.9585658626663276,US,0.0807837767009747,0.19421799565044076
1976-07-01,6404.895,0.0495825690072933,2.1832415269375707,0.0299732548063829,1976,0,0.0,-1.6781692645318884,0.9422046584922772,US,0.0895206515835274,0.311448889746815
1976-10-01,6451.177,0.0431151599232277,2.181527353573228,0.0301463433636126,1976,0,0.0,-1.6951429946039749,0.9570634207968036,US,0.09815417593623987,0.4272930322665243
1977-01-01,6527.703,0.0322683944032946,2.18036314108328,0.0303541131260531,1977,0,0.0,-1.7066710167760468,0.974899386175342,US,0.11078915293129055,0.5968284405135675
1977-04-01,6654.466,0.0446530429629399,2.237033340495401,0.0305446471970687,1977,0,0.0,-1.145523184263035,0.9912557561020812,US,0.12096096495867803,0.733313240236656
1977-07-01,6774.457,0.057699931068347,2.3163360696254878,0.030750602557289,1977,0,0.0,-0.36026823500664806,1.0089359643829523,US,0.13036032031051414,0.8594332598818658
1977-10-01,6774.592,0.050132712216701,2.361979755307898,0.0309970173220395,1977,0,0.0,0.0916951523519569,1.030089404427487,US,0.13941953399207807,0.9809892777917331
1978-01-01,6796.26,0.0411411180931484,2.378403831496021,0.0281525127703513,1978,0,0.0,0.2543262150551281,0.7859033202394502,US,0.1411951188357794,1.0048139750169107
1978-04-01,7058.92,0.0607793322559615,2.3912944167023635,0.0226041696962885,1978,0,0.0,0.3819686801143965,0.3096066069214357,US,0.14680814515718565,1.0801292454185718
1978-07-01,7129.915,0.0524703308324194,2.4092866833927635,0.0156507966835797,1978,0,0.0,0.5601279518312796,-0.2873046994304641,US,0.1491190373871938,1.1111366669423952
1978-10-01,7225.75,0.0665955971961116,2.456581667226628,0.0111373988494625,1978,0,0.0,1.0284424794387925,-0.6747566874548,US,0.14596807475680973,1.0688572281968722
1979-01-01,7238.727,0.0651044839367533,2.466300276091143,0.0098226791916144,1979,0,0.0,1.124676061743745,-0.7876186074205873,US,0.14755934056338016,1.0902087429841294
1979-04-01,7246.454,0.0265669535849675,2.465280288767231,0.010160274221195,1979,0,0.0,1.1145761559389014,-0.7586378106538193,US,0.14498664405695205,1.0556884464545921
1979-07-01,7300.281,0.0238945345070733,2.4542899508604803,0.0118854717195279,1979,0,0.0,1.0057499234757132,-0.6105384795000337,US,0.1467014098326378,1.0786970768575455
1979-10-01,7318.535,0.0128408815693872,2.4396683629388654,0.0137815114552676,1979,0,0.0,0.8609670842546158,-0.4477732210438959,US,0.14166441764813853,1.0111109999956125
1980-01-01,7341.557,0.0142055364154498,2.406160624889772,0.016724890761308,1980,0,0.0,0.5291737471265183,-0.1950992477870989,US,0.14074256566177223,0.998741642068552
1980-04-01,7190.289,-0.0077506874396774,2.3803282198417217,0.0184798551989448,1980,0,0.0,0.27338149208442164,-0.0444445780093806,US,0.1115048249687085,0.6064312875216922
1980-07-01,7181.743,-0.0162374571608955,2.3293016206663677,0.0231711962220557,1980,0,0.0,-0.23188345889148865,0.3582829174851405,US,0.09687057272306454,0.41006971679407506
1980-10-01,7315.677,-0.0003905153148819,2.3059609095716613,0.0268259107036494,1980,0,0.0,-0.463002981603195,0.6720213565943417,US,0.0960783238366123,0.39943936594732965
1981-01-01,7459.022,0.0160000119865582,2.208044450746809,0.0276760270103879,1981,0,0.0,-1.4325709239592153,0.7449994686960346,US,0.08425457735059116,0.2407890028875197
1981-04-01,7403.745,0.0296867066122099,2.1802080341233903,0.0275736593720604,1981,0,0.0,-1.7082068845734557,0.7362117335047025,US,0.10334582456670582,0.496954280592186
1981-07-01,7492.405,0.0432571870087803,2.1916220252035865,0.025589517939343,1981,0,0.0,-1.5951856419906203,0.5658833975409081,US,0.1077062490320031,0.5554622099809093
1981-10-01,7410.768,0.0129982501961198,2.199279955107688,0.0248384591139908,1981,0,0.0,-1.5193568852224926,0.5014088606839379,US,0.10010676637970173,0.4534927806397308
1982-01-01,7295.631,-0.0219051505679966,2.220418632869489,0.0211020662815569,1982,0,0.0,-1.3100418778415845,0.1806587552925454,US,0.09935203348229238,0.44336581721669577
1982-04-01,7328.912,-0.0101074523771415,2.3044862120148712,0.0185894737106692,1982,0,0.0,-0.4776054242659959,-0.0350343926340025,US,0.08869245374520851,0.30033617789275213
1982-07-01,7300.896,-0.025560417516138,2.28841159377625,0.0188083783513455,1982,0,0.0,-0.636776157325869,-0.0162425552345393,US,0.07562658439948744,0.1250190804024242
1982-10-01,7303.817,-0.0144318375639339,2.2872386565598566,0.0202463259216597,1982,0,0.0,-0.6483905716649896,0.1071978471562099,US,0.06919160092308174,0.03867483528327892
1983-01-01,7400.066,0.0143147316524094,2.290651605378413,0.0206441574038563,1983,0,0.0,-0.6145955814959372,0.1413496335355547,US,0.0666766844017681,0.004929827333113577
1983-04-01,7568.456,0.0326847968702583,2.290862779814049,0.0206497143049175,1983,0,0.0,-0.6125045340306287,0.1418266649080477,US,0.07091006522412324,0.06173309229072447
1983-07-01,7719.746,0.057369670791092,2.3109029849158604,0.0220887740750687,1983,0,0.0,-0.41406659358476566,0.2653625439338711,US,0.08491434864752945,0.24964177691472436
1983-10-01,7880.794,0.0789966397022268,2.265707121126578,0.0253167111577859,1983,0,0.0,-0.8615956523670193,0.542464338608889,US,0.10272836275058306,0.48866921279076936
1984-01-01,8034.847,0.0857804511473276,2.287273780454655,0.0311374445656493,1984,0,0.0,-0.6480427751574773,1.0421443609611445,US,0.11946007929473024,0.7131744411023799
1984-04-01,8173.67,0.0799653192143814,2.2621725635922387,0.0363435734388322,1984,0,0.0,-0.8965948110052859,1.489063745416456,US,0.13487586530570983,0.9200225877863226
1984-07-01,8252.465,0.0690073222616391,2.250044350476885,0.0395606909372687,1984,0,0.0,-1.016688274104709,1.7652367344348,US,0.13838420812248864,0.9670973337036413
1984-10-01,8320.199,0.0557564377396491,2.2462544091990533,0.0410136794364252,1984,0,0.0,-1.054216240398615,1.8899683231990825,US,0.14489162785290155,1.0544135243910144
1985-01-01,8400.82,0.0455482226357266,2.289511787466078,0.0412449674575997,1985,0,0.0,-0.6258820487680017,1.9098232101166208,US,0.14700154659155595,1.0827242949500728
1985-04-01,8474.787,0.0368398773133733,2.3118141066262794,0.0377618520659876,1985,0,0.0,-0.4050446741586661,1.6108156702102183,US,0.13830560449838902,0.9660426347115778
1985-07-01,8604.22,0.04262423409248,2.354877850087087,0.034773773786915,1985,0,0.0,0.02137214726794047,1.3543045200413693,US,0.13704244171099367,0.9490935877186604
1985-10-01,8668.188,0.0418246005894811,2.36966623771118,0.0280173807209444,1985,0,0.0,0.16780663572409263,0.7743029288906652,US,0.1404683859687772,0.995062714421658
1986-01-01,8749.127,0.0414610716572907,2.402892175517093,0.0208507986136214,1986,0,0.0,0.4968095892413558,0.1590887184719651,US,0.1273396546590373,0.818902138645828
1986-04-01,8788.524,0.0370200454595495,2.435208080660876,0.0177269472327217,1986,0,0.0,0.8168014070794163,-0.1090778540984877,US,0.12368920137137107,0.7699205624503446
1986-07-01,8872.601,0.0311917872857738,2.438572281698667,0.0172940307105225,1986,0,0.0,0.8501136971379994,-0.1462415106914741,US,0.12296516244307054,0.7602054489725547
1986-10-01,8920.193,0.029072396676214,2.427361622357068,0.0185883309039324,1986,0,0.0,0.7391058437011119,-0.0351324967139763,US,0.11400911435570116,0.6400337011832957
1987-01-01,8986.367,0.0271158482440589,2.4229834701933863,0.0180708219002334,1987,0,1.0,0.6957534182191463,-0.0795579827165623,US,0.10774127867626038,0.5559322357706067
1987-04-01,9083.256,0.0335360067287748,2.4303637173868484,0.0153760957126306,1987,0,1.0,0.7688325631486361,-0.3108863647784444,US,0.10643684350180105,0.5384293982173296
1987-07-01,9162.024,0.0326198597232083,2.449022672809169,0.0113519167396754,1987,0,1.0,0.9535933810178054,-0.6563414300180364,US,0.10010747921076035,0.45350234536664585
1987-10-01,9319.332,0.0447455565143042,2.464751509373699,0.0077233084294194,1987,0,1.0,1.1093401868822161,-0.967838788602931,US,0.0892070696087337,0.3072412645064692
1988-01-01,9367.502,0.0424125789654483,2.4715164717983864,0.0060093811015037,1988,1,1.0,1.176326787265228,-1.1149706335979457,US,0.0978765689015122,0.4235681167416885
1988-04-01,9490.594,0.0448449322577717,2.47268162608774,0.0056902488214775,1988,1,1.0,1.187864135127007,-1.142366498284241,US,0.0977584158304432,0.42198274550221804
1988-07-01,9546.206,0.0419320010512962,2.471183384718373,0.0061199282092201,1988,1,1.0,1.1730285618323504,-1.1054807330331673,US,0.09655926555228711,0.4058926147456378
1988-10-01,9673.405,0.0379933883673206,2.4713540165952885,0.0060732373112507,1988,1,0.0,1.1747181572260805,-1.1094889064550078,US,0.0983986254549436,0.4305730421126414
1989-01-01,9771.725,0.0431516320999985,2.471850816190297,0.0059266977290684,1989,0,0.0,1.1796374625898176,-1.1220685758144462,US,0.09553130493786055,0.39209949723565307
1989-04-01,9846.293,0.0374791082623491,2.4713989307171054,0.00604998323797,1989,0,0.0,1.1751628964782483,-1.111485149031752,US,0.09160605616036155,0.3394307306660601
1989-07-01,9919.228,0.0390754190722471,2.4714102342729483,0.0060505783045288,1989,0,0.0,1.175274824192051,-1.1114340656285906,US,0.08581046305995588,0.26166578952719566
1989-10-01,9938.767,0.0274321193002875,2.472814324213079,0.0057875863653864,1989,0,0.0,1.1891781108353165,-1.1340105708249255,US,0.08023499371895682,0.18685445656905772
1990-01-01,10047.386,0.0282100652648329,2.47171777656806,0.00600801609655,1990,0,0.0,1.1783201053821304,-1.1150878122519032,US,0.08094812184744549,0.1964231695507383
1990-04-01,10083.855,0.0241270496419312,2.472499388995118,0.0058530699260466,1990,0,0.0,1.1860596249860655,-1.128389143976867,US,0.07159432435810986,0.07091444273343848
1990-07-01,10090.569,0.0172736225036869,2.4666317450133746,0.0069054886800048,1990,0,0.0,1.1279582641920352,-1.0380444073855333,US,0.06583467914032126,-0.006368151745239023
1990-10-01,9998.704,0.0060306273403933,2.4519091803885207,0.0087683554552669,1990,0,0.0,0.9821755545144252,-0.878126876951178,US,0.05549723978574961,-0.1450753295970755
1991-01-01,9951.916,-0.0095019739462584,2.407329349886665,0.0115395871225149,1991,0,0.0,0.5407464521039781,-0.6402308929909639,US,0.03843134517702973,-0.37406454031931746
1991-04-01,10029.51,-0.005389307958117,2.3763657209384235,0.0159136575532173,1991,0,0.0,0.2341448616510124,-0.2647394458769209,US,0.03212943619419106,-0.45862319939402496
1991-07-01,10080.195,-0.0010280887034219,2.3326996827084905,0.0175044869091149,1991,0,0.0,-0.19823587745604465,-0.1281749285877974,US,0.021171702847287532,-0.6056534470278141
1991-10-01,10115.329,0.0116640116559105,2.2541312761132875,0.0178573101688271,1991,0,0.0,-0.9762195712185419,-0.0978868665952588,US,0.01653790916881115,-0.667829429091002
1992-01-01,10236.435,0.0285893691224885,2.237404392245607,0.0171655136353442,1992,0,0.0,-1.1418490329888538,-0.1572740405288654,US,0.019641222425787586,-0.6261893469487034
1992-04-01,10347.429,0.0316983581451137,2.256988482364377,0.0158215132163211,1992,0,0.0,-0.9479275392251154,-0.2726495632270279,US,0.01566406107498075,-0.6795546734971823
1992-07-01,10449.673,0.0366538544145227,2.2657523951280165,0.0152688950586636,1992,0,0.0,-0.8611473495898992,-0.3200889895023429,US,0.022641710604469845,-0.5859289659038796
1992-10-01,10558.648,0.0438264538899326,2.2707180792695567,0.0149827196927357,1992,0,0.0,-0.8119771874610269,-0.344655672637211,US,0.025381531528798407,-0.5491662033668536
1993-01-01,10576.275,0.0331990580705099,2.2457121826197817,0.0165950043303961,1993,0,0.0,-1.0595853633741046,-0.2062493297705163,US,0.025913112402034866,-0.5420334812102746
